Age,Annual_Income,Monthly_Spending,Credit_Score,Savings,Loan_Amount,Years_Employed,Purchases_Per_Year,Website_Visits_Per_Month,Spending_Score
46,60352.38,1660.32,714.5,58674.16,26580.67,22,23.57,22.87,62.1
51,88602.1,3103.84,624.47,58015.53,325641.73,33,17.28,21.5,47.32
34,57463.33,1070.01,662.42,44347.37,123695.94,6,18.14,30.35,35.96
60,57573.6,1488.52,643.06,85414.68,15445.11,41,11.38,11.27,51.07
60,29472.68,1000.0,579.91,2217.02,1000.0,41,12.24,23.55,62.2
33,54834.14,1778.64,609.28,20467.65,79889.52,12,11.02,8.34,62.13
19,80708.77,3598.75,735.26,45672.65,334668.08,0,24.27,21.38,70.32
51,55495.75,1000.0,693.75,24450.09,177795.88,31,13.04,11.7,24.6
25,54279.78,1871.98,740.5,39888.53,153739.21,5,17.63,15.17,58.84
30,79902.86,3063.2,760.8,63296.5,166028.75,3,21.17,21.0,31.5
59,54355.85,1065.57,583.21,40616.66,128512.81,37,30.98,30.53,38.81
25,83256.97,1798.56,752.71,56575.32,322992.82,5,17.0,18.7,64.49
47,36876.49,1000.0,674.49,42066.94,82010.44,19,9.8,15.74,51.41
49,72201.37,1618.3,707.28,45818.45,60901.13,25,16.86,20.28,65.63
53,89633.93,1449.33,799.75,98763.75,95445.18,31,14.71,16.95,45.95
64,78141.42,1941.42,789.0,27596.02,162648.76,43,15.38,15.2,61.49
47,26389.08,1000.0,586.93,500.0,91097.64,18,16.28,13.33,52.95
18,48510.54,1911.75,661.68,25087.4,56770.48,0,11.49,10.72,40.99
60,55644.87,2181.2,693.47,22215.69,167862.35,31,18.37,24.67,59.96
56,78179.2,3053.48,715.83,43646.86,207166.58,35,20.8,17.0,49.86
34,36030.87,1131.41,598.89,18356.29,48993.47,5,14.85,18.34,54.02
37,41659.14,1000.0,585.47,51609.95,34431.18,18,17.51,24.89,64.78
41,31107.27,1000.0,571.49,21808.91,91886.87,23,11.64,15.8,76.51
67,45135.6,1042.25,671.91,30799.91,208913.35,45,4.5,9.43,37.63
39,37471.08,1195.24,636.67,606.28,60966.95,11,14.04,23.56,56.97
46,88762.31,3884.77,715.29,31192.68,149212.96,27,19.27,19.33,49.47
39,48347.21,1062.83,602.22,15461.69,32311.33,21,12.98,12.19,41.19
61,72436.66,2013.38,691.09,84400.68,69280.65,43,20.48,27.64,47.63
26,60323.45,2071.34,617.52,36139.83,105162.29,7,19.85,17.05,63.78
54,60071.3,2442.29,691.74,30226.81,135479.73,28,17.1,17.37,58.08
27,49354.01,1033.69,619.93,5924.65,128282.75,5,15.43,13.33,34.59
53,73860.4,1613.33,744.8,68364.17,221676.24,27,23.48,10.91,48.26
54,62778.2,2637.03,734.05,64561.46,18324.62,29,10.91,4.69,66.55
45,61741.39,1000.0,609.94,24784.94,133922.15,17,14.52,9.85,30.94
45,49318.43,1611.8,619.84,42593.7,68691.69,22,19.92,19.19,35.18
59,52264.03,2152.33,587.25,43904.08,122908.09,41,17.91,18.37,62.19
60,70600.4,3051.69,629.12,1872.87,211660.81,33,15.88,17.89,44.17
38,64141.0,1000.0,716.93,66595.86,54913.27,16,18.37,14.51,27.92
41,62222.5,1544.5,696.17,70417.3,94517.28,12,13.48,10.72,47.01
59,46427.24,1000.0,613.82,31581.54,135107.86,41,15.45,31.57,40.4
57,94993.94,2986.08,742.22,39717.67,285319.44,33,22.94,17.67,40.5
19,51365.28,1725.64,605.43,34466.26,44031.07,0,21.6,22.38,83.28
25,59455.45,2724.59,686.31,65821.54,18917.26,0,19.25,23.97,32.52
65,56633.39,1675.9,659.46,17745.47,173948.13,40,22.48,23.05,41.4
44,95184.8,2939.52,745.22,83491.91,403069.0,19,12.31,12.36,50.55
39,54765.34,1440.9,683.08,41172.17,219865.49,15,4.41,2.41,26.97
54,53117.85,1000.0,672.07,50779.77,203548.86,35,4.4,2.27,58.14
44,62129.6,1404.8,642.71,18650.25,151303.9,22,21.79,18.12,42.2
46,47516.26,1000.0,621.21,10890.59,31186.51,25,17.77,16.74,35.94
20,62008.79,2431.2,724.75,35789.98,55749.75,0,12.61,13.63,59.56
61,102688.86,3151.92,841.74,118025.71,177219.03,34,18.34,14.23,55.24
30,65394.52,1463.08,666.66,24261.67,103433.89,4,18.22,15.35,52.63
62,64738.43,1864.67,768.98,38400.14,179102.63,41,12.86,20.93,34.27
27,47077.71,1000.0,633.35,33192.23,54908.17,0,10.62,7.3,44.31
53,90765.73,1694.68,807.78,56839.85,112231.67,28,15.8,12.64,48.74
26,94902.59,3906.64,737.4,82106.38,241385.43,1,15.79,9.53,42.1
44,75348.25,3314.85,719.19,65499.17,94905.86,25,17.76,31.73,67.3
51,71769.0,1088.53,674.1,63884.22,88553.38,28,25.49,13.08,74.43
68,55774.22,2119.2,592.91,38181.67,176353.74,45,10.54,10.62,27.7
18,67044.08,1851.11,699.22,82670.02,65314.88,0,16.34,25.54,73.67
49,44967.16,1145.12,620.14,21635.92,120800.52,20,16.8,23.67,46.89
42,39729.95,1409.63,667.43,50492.56,130654.39,15,16.65,18.36,33.65
46,33227.52,1000.0,573.69,14016.94,72811.35,25,10.79,15.01,53.26
24,67392.13,1000.0,714.27,50865.65,188513.64,0,19.83,13.48,50.51
66,35189.26,1000.0,587.31,11214.99,42922.56,45,15.62,8.3,51.33
20,51006.56,1000.0,609.23,33522.68,210244.74,0,12.84,10.71,63.15
37,58897.87,1000.0,712.99,13835.21,93009.76,10,9.13,8.79,56.15
37,77915.23,1808.45,706.11,91967.77,274398.01,8,12.07,16.05,40.56
47,49592.04,1404.31,629.24,39981.31,117559.27,29,18.69,17.62,71.42
52,80038.9,2963.65,686.69,95123.06,258984.27,23,25.14,30.94,47.97
52,76904.86,1796.14,654.73,31417.62,286772.54,30,17.69,18.7,58.68
66,40716.45,1000.0,642.54,33729.86,79190.94,42,21.08,11.64,57.42
56,80210.86,1619.24,736.17,89622.96,120506.47,31,17.76,10.25,53.11
44,54895.54,2316.92,706.01,29771.79,164273.93,25,9.77,9.94,52.48
43,51018.88,1000.0,675.96,24402.9,152842.76,22,14.05,11.28,37.5
31,54971.64,2298.26,608.89,40683.01,171098.58,12,22.96,20.98,50.34
34,59936.9,1642.47,679.96,2373.8,231616.1,13,12.98,18.0,37.89
35,52529.2,2292.73,655.99,52450.04,186339.55,12,14.57,18.23,61.82
62,44885.55,1171.65,680.15,23827.94,147285.54,39,20.42,13.82,42.99
69,46477.4,1000.0,694.92,35018.03,141276.95,40,20.23,25.11,42.82
46,62500.97,1925.09,609.7,52507.59,154308.48,27,17.78,15.73,43.67
37,57111.66,1832.73,720.77,10430.27,138359.61,9,18.38,18.11,45.8
44,69491.57,2340.68,751.86,30207.18,29218.22,23,22.26,16.07,50.58
35,60942.53,1597.7,646.3,24811.97,105319.93,14,17.64,19.41,47.42
21,61386.25,1000.0,682.11,33776.64,169410.12,3,22.54,22.53,58.1
18,70670.62,2359.74,617.37,10596.95,112863.19,0,20.43,26.68,53.14
67,85540.53,3729.65,754.36,86899.79,140038.59,45,17.81,14.3,30.96
18,86262.4,3831.66,711.55,45464.73,166773.21,0,20.8,20.05,65.03
43,84127.32,2725.4,775.82,61241.26,102113.4,21,16.49,18.42,53.51
62,75668.09,1000.0,745.6,28400.76,176077.17,34,12.74,15.45,54.57
37,97537.39,1563.97,788.38,58738.73,198648.02,12,14.05,21.33,50.61
69,67880.83,2735.58,712.49,48821.07,237912.14,45,15.76,12.12,51.59
40,65859.82,2644.81,662.04,8778.16,41314.59,20,18.15,20.1,37.05
27,100390.58,4420.58,750.39,104453.9,207962.6,4,29.04,28.16,52.12
28,15000.0,1000.0,640.15,2798.48,1000.0,4,13.58,12.68,58.27
58,56149.86,2318.65,714.55,35326.68,57809.06,35,16.57,17.8,42.42
58,82544.92,3301.49,753.52,64740.68,236671.08,31,17.76,18.39,64.34
22,77644.73,2496.07,723.3,69948.79,84793.68,0,15.98,18.44,70.61
18,106181.73,4100.87,850.0,127107.32,101006.32,0,21.27,18.3,59.11
34,61934.74,1033.71,761.12,50311.9,110448.87,14,14.81,11.43,51.6
39,52245.28,1766.24,643.92,44203.94,159846.4,15,13.6,15.35,74.08
51,54022.47,2392.21,618.39,30817.89,154423.16,30,19.51,22.09,19.56
62,65725.23,1176.39,699.54,25623.61,236437.95,33,12.04,8.59,49.75
58,89189.66,3326.9,750.56,43071.59,44049.82,37,17.67,21.69,60.64
46,89414.54,2073.78,725.62,83307.56,238003.41,22,15.5,16.74,28.64
21,58991.74,2344.14,738.71,39501.86,107110.16,0,16.49,15.86,43.25
22,64554.15,2307.19,717.26,46409.84,228949.79,0,20.72,19.22,66.46
28,48991.17,2124.87,628.65,47148.74,146028.12,9,16.65,10.93,50.63
68,50870.12,1843.08,633.66,63672.76,128860.33,42,13.98,15.81,51.43
38,78832.63,2063.6,737.08,65658.62,180107.91,18,22.59,19.76,29.68
52,88839.8,1142.75,744.65,35171.77,125019.88,29,23.3,22.63,33.94
29,47448.89,1847.21,616.59,25172.47,72791.07,8,14.94,14.72,45.61
43,64373.21,1681.14,785.54,52401.19,223662.95,25,24.4,19.51,68.28
68,55624.59,1938.77,625.84,23056.36,28632.4,42,17.66,11.76,55.26
36,75549.69,1208.96,627.13,32691.67,78894.64,8,19.52,10.02,40.92
62,53006.71,2236.83,688.46,26429.71,98517.58,39,9.29,9.65,34.27
24,25323.81,1000.0,626.21,20129.06,100886.59,0,4.11,1.0,55.39
64,78066.43,3369.07,741.14,59895.74,287245.76,45,18.12,10.53,48.93
24,54537.29,1967.01,591.11,56193.88,119552.39,0,20.44,23.58,59.42
43,56410.01,1000.0,663.11,66078.0,32423.17,20,17.28,12.65,45.26
57,67840.58,2157.78,680.63,60610.04,31797.5,38,21.54,23.35,43.56
22,66351.01,2841.89,759.22,25481.18,168474.32,3,14.57,17.98,51.98
38,68210.19,2671.5,666.6,83237.88,111652.45,17,17.23,13.17,42.11
31,30664.8,1000.0,602.37,22124.83,1000.0,10,13.15,18.97,41.49
21,70013.56,3104.08,736.95,13687.69,190661.6,1,7.99,17.33,28.34
40,25636.99,1000.0,538.32,15318.95,90454.94,15,21.51,12.71,46.31
59,73852.17,1846.57,694.78,47392.59,69419.54,35,23.37,25.81,36.19
37,80130.86,3004.14,759.89,93867.46,88742.92,18,22.66,17.64,45.49
32,35366.64,1000.0,461.92,48469.46,119378.54,12,19.96,11.18,51.38
67,65911.79,1956.21,759.02,30221.41,47187.59,40,14.26,16.19,55.03
69,79029.22,2907.72,691.58,12174.81,247748.31,43,21.88,23.07,45.25
62,51917.93,1763.42,657.74,14941.21,92884.65,40,12.85,13.69,46.8
46,72125.45,1275.11,655.51,66381.69,270076.68,27,17.95,26.61,45.47
25,15000.0,1000.0,604.33,11197.35,64431.33,5,2.79,10.68,49.11
58,79767.53,2519.88,739.33,93308.33,212452.68,33,17.23,16.74,46.9
65,60539.9,1882.48,691.25,29138.21,223101.78,44,8.4,11.72,19.14
36,55359.07,2216.3,691.25,77595.47,74337.09,17,9.27,26.63,45.9
65,77712.75,1447.78,782.18,28195.26,188077.37,45,17.5,19.62,45.89
56,91127.21,3422.03,723.04,66750.39,119162.84,33,15.57,22.89,51.23
63,68742.89,2602.89,694.1,36232.09,153500.59,38,18.57,22.8,38.27
45,88956.85,3254.77,823.68,62900.71,151190.3,21,27.27,18.35,49.42
63,32040.9,1000.0,576.36,10355.65,66036.68,42,10.1,6.79,53.16
44,71987.08,1848.96,777.47,81041.17,52906.09,25,15.87,15.97,40.61
21,57623.93,1478.39,682.15,18858.22,107216.49,0,19.08,17.82,47.25
32,45812.06,1693.23,618.36,20165.96,200124.52,11,11.23,14.36,66.26
52,25283.73,1000.0,607.05,9105.8,98887.79,26,8.95,17.52,33.95
54,71012.17,1688.75,706.12,35709.68,117058.09,32,14.88,19.55,26.01
18,75755.22,2526.36,765.52,25112.21,130083.94,0,21.98,13.01,66.26
20,84156.41,3399.95,730.91,104859.99,77392.53,0,9.57,8.46,32.05
64,81176.83,1181.15,782.08,22742.0,47296.87,36,13.88,22.92,43.29
41,46109.23,2070.51,658.02,37407.75,83937.05,13,22.27,23.7,56.75
44,83232.7,1308.56,734.46,47760.44,287614.74,20,2.83,1.0,54.6
57,85134.26,2516.39,673.37,69152.24,113226.04,28,17.88,16.6,55.35
53,55320.29,1724.54,687.49,27416.91,96972.08,31,23.18,11.74,39.21
51,60511.71,1035.18,729.91,76192.44,163899.87,32,25.6,28.31,71.0
46,43185.22,1857.82,638.21,28573.95,85300.51,23,18.32,20.49,46.19
41,86655.95,2445.05,658.96,69058.2,220993.16,17,24.52,21.2,43.34
41,32787.83,1000.0,649.65,15627.58,57611.94,13,8.54,10.62,58.34
59,69629.47,2522.01,726.8,59543.76,133691.49,36,12.63,16.6,34.72
21,49257.07,1704.96,675.57,41011.4,188428.62,1,23.5,27.67,60.54
20,40058.65,1786.44,616.6,11502.33,101056.54,0,12.69,16.06,47.5
51,26254.89,1000.0,491.83,23677.97,53580.49,26,3.24,10.89,39.15
66,56122.69,1202.51,694.49,52553.43,95141.09,45,17.7,19.38,76.08
40,37237.47,1000.0,601.84,16635.38,1000.0,18,12.77,20.83,50.56
69,61015.55,2253.75,650.15,33572.2,108307.29,43,16.51,25.63,19.21
40,91848.07,3037.96,850.0,68798.28,361401.46,12,7.28,6.8,28.07
62,63591.13,2856.54,717.26,37015.7,187508.61,40,3.12,6.22,44.82
22,95951.05,3477.15,797.71,64937.19,237893.69,0,21.11,20.05,37.88
48,42319.08,1845.34,588.13,27319.93,159592.28,20,12.72,10.45,40.22
58,36943.07,1682.85,566.37,23961.14,70083.33,34,11.41,11.19,55.49
23,41513.72,1111.78,647.13,35090.68,131083.41,1,16.1,15.91,50.82
54,58828.19,1030.07,586.71,25187.14,99271.33,35,11.99,13.49,55.19
27,109013.08,2074.34,850.0,61858.62,389698.27,5,19.57,16.62,68.52
57,30081.94,1000.0,617.81,32647.66,82975.09,33,10.76,9.87,54.02
24,71153.94,2096.42,775.34,32972.0,135001.85,0,21.54,20.36,43.7
56,47400.62,1000.0,686.39,63199.73,116614.19,35,5.35,4.71,53.55
55,55971.55,1262.56,719.22,38045.83,117435.79,37,12.36,15.48,56.19
38,37355.64,1000.0,585.18,14101.97,42326.27,15,19.18,12.25,51.22
37,75824.49,1000.0,661.52,65296.93,190318.37,17,13.4,14.28,38.82
20,59209.35,1439.12,685.53,14402.9,50506.81,0,16.52,24.88,53.89
68,79574.16,1302.77,758.68,40849.73,176212.8,45,26.3,22.19,52.0
39,63154.41,1694.04,734.97,69388.54,125084.25,18,17.11,21.42,36.82
64,25230.77,1000.0,642.6,5862.04,42317.07,45,23.23,15.62,60.06
21,79737.77,3181.84,686.82,24874.53,266509.79,0,24.97,20.39,52.12
45,23765.99,1000.0,609.86,1410.56,45577.74,21,9.12,14.67,46.49
29,26341.75,1089.37,478.05,21785.93,55198.14,7,6.31,1.0,52.57
55,43490.35,1385.21,642.86,35240.42,91538.45,31,11.33,16.02,48.55
68,43730.6,1215.19,662.69,32083.81,95191.16,42,16.27,16.0,44.92
53,85128.38,2624.06,686.69,60865.77,218871.64,32,20.24,17.46,38.3
64,56919.19,1425.08,698.83,41801.43,206442.28,42,19.01,25.57,65.72
58,82452.94,1381.39,699.44,16761.23,88987.7,32,13.62,7.22,63.25
22,49777.49,1893.0,631.61,3198.8,120920.59,0,11.09,14.71,64.06
30,65717.63,2854.14,735.84,51315.03,196971.72,2,19.36,22.72,53.26
40,68532.76,3027.02,691.3,5940.45,207561.52,19,26.81,20.14,61.28
67,72529.18,2528.15,702.6,28989.59,75716.18,45,11.77,2.99,31.69
47,51631.33,1351.62,669.27,27234.96,50658.62,25,14.8,16.85,48.49
54,53198.61,1513.25,695.51,75340.54,68252.06,29,13.52,18.62,26.64
42,54633.65,1879.34,663.85,21422.72,199380.99,21,16.19,23.74,43.03
65,30256.58,1208.32,661.94,24619.11,80161.64,44,7.04,1.78,49.58
44,58489.77,1461.4,660.37,51499.84,222028.43,20,16.29,15.05,61.9
68,53093.68,2286.18,714.75,22649.66,180314.29,40,21.41,31.02,37.09
31,70441.31,1641.92,735.16,37974.12,223330.82,9,8.92,12.53,39.28
65,61643.42,1861.34,715.17,81055.05,224003.55,42,21.14,21.3,53.3
64,84054.87,3744.26,699.93,63756.09,373448.31,41,12.43,16.62,23.6
53,61261.59,2681.62,738.52,42738.28,59100.17,24,17.42,17.35,66.24
56,49880.3,1780.3,655.04,25124.67,48541.97,33,17.43,15.79,37.7
33,61038.55,1423.34,787.17,57115.84,215356.52,6,17.98,16.59,50.14
39,73035.01,1446.18,730.68,32992.23,105359.83,17,15.64,23.18,58.19
38,28082.27,1000.0,583.34,47793.91,14154.68,16,16.12,20.07,48.01
38,47125.53,1702.26,618.24,62245.45,56171.42,12,8.43,12.75,43.03
25,47504.82,1391.02,642.73,30683.44,86089.45,0,19.32,9.05,59.42
66,67397.82,2128.17,765.7,69131.33,117897.18,45,14.41,12.47,39.49
33,69491.16,1962.88,743.7,60078.32,73566.36,9,18.56,28.57,55.67
48,61822.1,1768.0,698.73,21503.89,103095.43,23,14.43,11.14,48.04
59,15384.51,1000.0,584.66,25487.57,1000.0,30,19.2,18.82,33.97
27,30265.47,1300.67,570.89,29808.77,102142.78,1,15.22,15.16,66.77
49,55699.23,1000.0,643.74,16531.95,30194.7,27,18.83,10.95,45.53
51,50973.55,1999.25,624.7,66498.97,53021.47,31,19.04,13.6,55.28
26,60096.67,1533.5,724.75,44821.7,100469.52,5,14.8,7.41,41.94
34,51550.83,1924.43,703.62,44652.74,200965.86,7,16.6,8.15,28.28
28,87569.56,3863.35,726.76,17304.41,134892.49,5,19.58,21.11,66.32
49,18709.05,1000.0,525.74,4923.82,13618.06,22,15.1,11.73,48.52
27,65447.3,1013.46,690.23,66540.81,140445.49,0,14.32,24.38,53.6
39,74904.19,1516.31,678.68,27991.84,121412.9,17,13.96,18.84,50.17
34,72627.69,1445.52,728.48,63959.52,179404.86,8,23.17,21.0,79.41
21,74170.91,2761.26,787.13,72899.45,202118.59,0,21.35,23.89,64.51
65,76760.09,1117.78,746.84,35393.78,212814.65,37,13.48,3.4,53.2
69,49128.36,1000.0,693.61,37609.27,152522.62,45,24.42,21.56,42.3
64,40173.29,1430.98,561.09,10880.52,60687.76,45,11.16,18.14,42.63
42,23375.73,1000.0,547.48,500.0,61901.58,19,12.93,7.43,48.83
38,53473.15,1413.06,575.07,38477.84,160323.26,14,21.19,23.32,59.97
54,46004.4,1457.37,635.21,33299.0,78022.33,32,20.4,20.56,46.54
55,80908.96,2994.3,840.92,82930.06,219558.46,37,14.56,7.34,43.3
66,54823.95,1000.0,744.15,8498.27,113283.41,45,18.07,25.55,56.86
18,41452.7,1282.67,641.75,28357.44,126889.41,0,12.59,19.56,71.32
42,38606.36,1543.5,619.45,18721.23,55708.25,13,15.96,19.29,23.93
68,95798.76,2354.83,809.02,56474.87,280276.54,45,18.95,11.48,57.6
53,59602.45,2260.96,625.77,30040.99,33885.61,26,13.95,10.48,44.33
34,45932.92,1868.58,648.78,51022.67,48797.53,11,9.78,11.25,55.96
58,62232.75,2480.87,590.2,77296.52,238751.7,36,22.15,27.69,48.29
41,94144.0,3217.71,667.38,27065.17,187970.43,23,15.7,14.84,45.51
19,52985.75,1929.29,643.37,56422.63,139630.88,0,22.64,21.77,57.21
57,72366.19,2804.61,823.92,49914.56,247595.43,31,15.77,12.39,30.59
32,81356.3,3006.68,819.05,97860.78,228350.04,4,20.56,28.16,40.95
49,25954.37,1000.0,629.39,6483.54,84671.44,31,20.29,14.09,45.08
56,48508.58,1000.0,646.3,38581.94,68289.8,31,12.7,14.73,47.02
23,79099.56,1805.4,807.47,89426.94,47937.31,0,20.27,25.72,69.31
18,47412.54,1000.0,619.19,38787.73,79386.76,0,17.21,14.26,63.53
64,67463.26,1656.1,649.13,53663.14,233061.62,38,13.41,13.05,43.09
40,46347.33,1335.31,613.37,36510.42,126676.55,12,15.75,11.54,36.6
56,51980.07,2311.46,583.64,53645.66,27927.73,28,18.92,11.25,49.47
34,49787.45,2214.65,751.35,29109.54,86291.48,9,23.48,15.17,59.71
51,71460.06,2726.41,738.82,46337.95,90185.4,31,15.07,23.48,42.52
58,63628.44,2874.18,651.7,39938.78,232588.92,31,18.09,9.69,45.2
46,61779.47,2827.47,681.77,52614.58,144676.1,24,15.54,12.18,63.33
26,105134.91,4416.57,810.44,54825.02,426215.86,6,21.48,13.29,56.58
30,91314.55,1383.43,838.51,5763.84,65252.46,8,16.17,12.37,52.06
23,24337.61,1000.0,673.73,19727.42,7391.07,0,11.59,11.67,50.57
23,52018.63,1576.37,704.89,39582.69,146914.86,0,22.79,21.75,71.27
37,103676.35,1724.77,844.43,27630.86,422144.18,16,21.0,26.82,30.18
69,49657.38,1959.2,663.35,45965.06,129659.48,45,15.35,20.4,50.77
20,97579.43,1703.36,797.95,73668.84,359138.28,0,15.5,19.4,30.66
34,52326.12,1322.68,661.12,46359.69,51970.44,14,20.69,23.24,47.36
66,55788.04,1000.0,672.49,27479.45,136541.84,44,19.81,10.25,27.55
29,75544.28,2265.3,717.73,69313.86,237006.22,4,18.19,18.04,57.53
65,58376.27,1891.47,654.95,65101.19,134664.97,40,25.34,29.3,25.15
64,68903.24,2549.83,659.0,33853.67,130703.31,44,14.23,24.5,27.6
62,88349.08,2104.07,754.48,47262.55,247683.72,37,13.62,20.65,45.42
18,73658.42,2370.65,661.97,68702.93,148613.25,0,16.89,14.3,54.23
34,62547.58,2312.48,662.29,56774.98,123875.99,9,12.02,17.01,68.51
20,90123.48,3415.79,765.42,9692.88,99071.6,0,20.22,14.92,75.03
43,75780.37,1709.21,739.04,87017.7,119937.76,16,17.94,24.53,33.66
32,46796.22,1000.0,651.31,36550.02,81251.38,5,20.44,14.71,46.11
53,95641.35,1315.45,809.17,98160.37,198361.53,34,17.29,11.97,43.56
49,71562.58,2726.68,733.09,38251.48,122373.82,22,18.82,23.9,61.99
49,56153.82,1423.38,749.17,26152.81,64317.37,30,16.54,16.65,44.76
21,23625.28,1000.0,645.48,1667.39,48652.18,0,16.53,20.32,30.41
35,35203.63,1000.0,588.31,29484.43,57942.94,11,7.87,14.7,57.4
66,90602.43,3446.37,813.16,94712.97,198068.08,43,14.57,9.36,39.55
36,91313.97,2964.36,766.05,82860.23,368347.53,12,16.24,16.73,69.76
60,61535.11,1797.65,609.39,51754.86,195156.09,35,10.73,8.6,50.06
69,28135.6,1000.0,614.33,27799.65,61351.53,40,15.88,6.29,55.64
52,40434.45,1000.0,597.56,10887.54,48819.56,34,17.15,16.51,57.27
57,30772.17,1000.0,561.76,500.0,38146.59,32,18.54,14.55,36.71
31,30118.0,1000.0,564.11,20040.38,82350.41,11,12.28,16.6,25.13
50,96482.44,2217.48,755.49,57752.97,269552.52,30,17.34,22.8,69.03
31,97078.52,4010.69,850.0,85305.93,92828.22,8,14.97,11.81,59.38
51,39824.75,1269.64,565.24,35231.06,125332.16,30,20.5,13.74,37.78
21,59842.77,2202.86,672.61,44747.23,110025.19,0,14.87,15.06,21.55
41,36873.67,1000.0,534.64,24667.73,129563.41,20,10.06,13.56,64.93
46,59725.72,1272.31,646.25,64031.62,214042.14,19,19.72,21.4,53.48
36,89507.47,1791.15,709.41,109412.92,87532.98,10,17.25,27.26,65.99
23,79416.94,2813.95,761.5,87330.54,62284.81,0,12.61,19.67,56.85
50,74555.93,1799.38,655.1,55873.23,144884.11,30,13.12,14.12,39.97
66,56504.76,1469.28,733.91,22653.45,62262.55,45,16.1,28.01,39.05
57,82715.41,2989.12,689.0,40135.1,69836.71,39,12.91,18.36,45.56
36,71640.04,3216.16,668.17,77283.6,233151.2,18,16.74,21.63,50.41
18,67270.48,1203.86,732.16,4650.63,222184.31,0,12.4,23.7,39.52
22,57922.63,1000.0,758.3,72316.61,165528.26,0,11.06,15.02,49.54
44,65730.71,1248.55,677.54,55995.61,230290.97,23,14.13,15.84,58.75
33,65188.53,2411.89,722.31,66048.26,95407.21,5,17.32,18.78,52.05
23,50254.23,1000.0,603.76,17348.62,153139.57,0,16.62,16.47,60.63
57,46051.5,1472.65,615.17,68715.05,130428.88,37,19.23,15.96,52.95
30,42055.67,1353.23,621.28,41880.71,115726.15,5,10.29,6.25,63.72
65,43208.46,1000.0,592.38,47903.56,120887.69,40,21.28,25.55,54.47
52,56614.15,1000.0,721.16,6533.44,181437.99,29,29.27,31.4,42.55
36,53651.67,1384.57,697.05,44304.71,160229.41,10,13.27,11.72,32.42
29,48826.79,1000.0,622.56,48708.83,81399.79,0,6.05,9.5,70.16
33,47493.93,1000.0,532.14,14498.21,104109.26,6,6.04,6.16,35.98
60,65253.84,1952.37,663.1,29792.67,239372.13,42,14.04,17.63,43.46
27,84796.93,2962.58,811.05,103762.96,100015.21,2,15.01,18.38,51.24
42,59803.52,1000.0,673.79,25780.6,90465.25,19,16.01,14.5,42.66
37,58626.05,1862.98,721.94,27152.57,66721.88,19,18.4,16.63,65.04
48,43172.04,1000.0,703.84,22915.45,152046.3,27,7.89,9.45,46.34
21,55984.74,1956.29,695.26,73546.66,158129.66,0,14.74,12.4,34.05
61,81426.05,3216.91,795.14,63839.24,251546.76,37,15.61,17.78,50.69
40,78674.3,3099.8,710.41,50619.22,133638.37,15,28.05,13.93,53.19
19,77423.53,1922.33,784.62,50094.37,271986.63,0,10.83,12.95,57.81
39,76845.64,2413.64,721.02,69117.19,162649.62,10,13.89,23.45,72.83
68,67861.19,2643.63,669.08,6173.26,304078.29,39,16.95,20.25,37.61
54,67221.73,1000.0,796.82,500.0,273794.15,31,12.96,9.29,31.68
25,64405.51,2105.25,692.31,12025.51,191982.4,0,22.11,15.86,90.15
24,52496.06,2120.0,625.42,43249.1,54535.06,0,10.15,9.49,36.63
31,61506.59,1532.25,703.65,51441.7,58577.74,10,11.57,9.88,72.65
20,63880.79,1768.24,642.78,52342.83,167396.03,0,22.48,24.18,80.51
67,71397.03,2555.37,657.69,80069.36,229276.66,45,11.19,8.93,40.29
33,61804.62,1000.0,675.97,21053.83,91168.13,12,20.35,22.56,67.4
36,97892.9,2482.03,728.87,50843.57,144475.75,9,17.53,16.53,38.92
68,38223.38,1000.0,593.32,13543.13,86166.95,45,10.73,14.1,50.72
35,73580.56,1000.0,661.71,10718.25,142647.86,12,14.82,18.67,62.23
69,59257.61,1127.82,721.89,18808.35,129671.04,43,10.32,14.64,31.3
33,60038.63,1542.76,755.92,41058.88,130107.73,10,20.54,27.74,68.6
25,45373.64,1000.0,573.59,11485.12,79274.79,7,15.22,22.5,63.66
50,78348.18,2552.58,830.97,74312.79,198834.14,28,22.29,16.7,72.29
66,71751.15,1969.93,749.48,45418.01,202350.13,40,23.06,32.06,52.05
29,75005.47,1036.28,735.95,45880.19,166295.27,7,20.21,20.05,25.46
28,63046.42,1366.09,620.61,39733.48,104539.25,5,9.04,13.39,52.28
22,54151.89,1000.0,588.59,34591.79,106955.98,2,10.57,17.16,49.36
44,58801.89,1436.99,674.78,51814.9,77896.21,19,20.13,14.3,65.07
29,67802.38,1433.14,695.64,58871.77,88394.22,2,17.06,25.72,37.43
34,23899.63,1000.0,558.43,23748.99,82043.54,6,15.64,17.65,80.4
23,75712.79,1722.23,729.33,73830.51,54909.67,2,17.13,24.11,56.02
50,103671.47,2592.34,778.86,31637.85,146537.57,29,18.22,17.62,67.97
22,68646.03,2517.79,695.86,78812.59,148360.75,0,20.12,15.0,34.56
45,54943.32,1567.57,664.63,61910.12,47339.45,16,6.86,13.32,43.56
